# steam_cost,electricity_cost,LCOW,SEC
4.631579e-03,4.736842e-01,3.863574e+00,5.859627e+00
4.631579e-03,5.000000e-01,3.920533e+00,5.859627e+00
5.052632e-03,0.000000e+00,2.996627e+00,5.859627e+00
5.052632e-03,2.631579e-02,3.053586e+00,5.859627e+00
5.052632e-03,5.263158e-02,3.110545e+00,5.859627e+00
5.052632e-03,7.894737e-02,3.167504e+00,5.859627e+00
5.052632e-03,1.052632e-01,3.224463e+00,5.859627e+00
5.052632e-03,1.315789e-01,3.281423e+00,5.859627e+00
5.052632e-03,1.578947e-01,3.338382e+00,5.859627e+00
5.052632e-03,1.842105e-01,3.395341e+00,5.859627e+00
5.052632e-03,2.105263e-01,3.452300e+00,5.859627e+00
5.052632e-03,2.368421e-01,3.509259e+00,5.859627e+00
5.052632e-03,2.631579e-01,3.566218e+00,5.859627e+00
5.052632e-03,2.894737e-01,3.623178e+00,5.859627e+00
5.052632e-03,3.157895e-01,3.680137e+00,5.859627e+00
5.052632e-03,3.421053e-01,3.737096e+00,5.859627e+00
5.052632e-03,3.684211e-01,3.794055e+00,5.859627e+00
5.052632e-03,3.947368e-01,3.851014e+00,5.859627e+00
5.052632e-03,4.210526e-01,3.907973e+00,5.859627e+00
5.052632e-03,4.473684e-01,3.964933e+00,5.859627e+00
5.052632e-03,4.736842e-01,4.021892e+00,5.859627e+00
5.052632e-03,5.000000e-01,4.078851e+00,5.859627e+00
5.473684e-03,0.000000e+00,3.154870e+00,5.859627e+00
5.473684e-03,2.631579e-02,3.211830e+00,5.859627e+00
5.473684e-03,5.263158e-02,3.268789e+00,5.859627e+00
5.473684e-03,7.894737e-02,3.325748e+00,5.859627e+00
5.473684e-03,1.052632e-01,3.382707e+00,5.859627e+00
5.473684e-03,1.315789e-01,3.439666e+00,5.859627e+00
5.473684e-03,1.578947e-01,3.496625e+00,5.859627e+00
5.473684e-03,1.842105e-01,3.553585e+00,5.859627e+00
5.473684e-03,2.105263e-01,3.610544e+00,5.859627e+00
5.473684e-03,2.368421e-01,3.667503e+00,5.859627e+00
5.473684e-03,2.631579e-01,3.724462e+00,5.859627e+00
5.473684e-03,2.894737e-01,3.781421e+00,5.859627e+00
5.473684e-03,3.157895e-01,3.838380e+00,5.859627e+00
5.473684e-03,3.421053e-01,3.895340e+00,5.859627e+00
5.473684e-03,3.684211e-01,3.952299e+00,5.859627e+00
5.473684e-03,3.947368e-01,4.009258e+00,5.859627e+00
5.473684e-03,4.210526e-01,4.066217e+00,5.859627e+00
5.473684e-03,4.473684e-01,4.123176e+00,5.859627e+00
5.473684e-03,4.736842e-01,4.180135e+00,5.859627e+00
5.473684e-03,5.000000e-01,4.237095e+00,5.859627e+00
5.894737e-03,0.000000e+00,3.313049e+00,5.859627e+00
5.894737e-03,2.631579e-02,3.370008e+00,5.859627e+00
5.894737e-03,5.263158e-02,3.426968e+00,5.859627e+00
5.894737e-03,7.894737e-02,3.483927e+00,5.859627e+00
5.894737e-03,1.052632e-01,3.540886e+00,5.859627e+00
5.894737e-03,1.315789e-01,3.597845e+00,5.859627e+00
5.894737e-03,1.578947e-01,3.654804e+00,5.859627e+00
5.894737e-03,1.842105e-01,3.711764e+00,5.859627e+00
5.894737e-03,2.105263e-01,3.768723e+00,5.859627e+00
5.894737e-03,2.368421e-01,3.825682e+00,5.859627e+00
5.894737e-03,2.631579e-01,3.882641e+00,5.859627e+00
5.894737e-03,2.894737e-01,3.939600e+00,5.859627e+00
5.894737e-03,3.157895e-01,3.996559e+00,5.859627e+00
5.894737e-03,3.421053e-01,4.053519e+00,5.859627e+00
5.894737e-03,3.684211e-01,4.110478e+00,5.859627e+00
5.894737e-03,3.947368e-01,4.167437e+00,5.859627e+00
5.894737e-03,4.210526e-01,4.224396e+00,5.859627e+00
5.894737e-03,4.473684e-01,4.281355e+00,5.859627e+00
5.894737e-03,4.736842e-01,4.338314e+00,5.859627e+00
5.894737e-03,5.000000e-01,4.395274e+00,5.859627e+00
6.315789e-03,0.000000e+00,3.471172e+00,5.859627e+00
6.315789e-03,2.631579e-02,3.528131e+00,5.859627e+00
6.315789e-03,5.263158e-02,3.585090e+00,5.859627e+00
6.315789e-03,7.894737e-02,3.642049e+00,5.859627e+00
6.315789e-03,1.052632e-01,3.699008e+00,5.859627e+00
6.315789e-03,1.315789e-01,3.755967e+00,5.859627e+00
6.315789e-03,1.578947e-01,3.812927e+00,5.859627e+00
6.315789e-03,1.842105e-01,3.869886e+00,5.859627e+00
6.315789e-03,2.105263e-01,3.926845e+00,5.859627e+00
6.315789e-03,2.368421e-01,3.983804e+00,5.859627e+00
6.315789e-03,2.631579e-01,4.040763e+00,5.859627e+00
6.315789e-03,2.894737e-01,4.097722e+00,5.859627e+00
6.315789e-03,3.157895e-01,4.154682e+00,5.859627e+00
6.315789e-03,3.421053e-01,4.211641e+00,5.859627e+00
6.315789e-03,3.684211e-01,4.268600e+00,5.859627e+00
6.315789e-03,3.947368e-01,4.325559e+00,5.859627e+00
6.315789e-03,4.210526e-01,4.382518e+00,5.859627e+00
6.315789e-03,4.473684e-01,4.439477e+00,5.859627e+00
6.315789e-03,4.736842e-01,4.496437e+00,5.859627e+00
6.315789e-03,5.000000e-01,4.553396e+00,5.859627e+00
6.736842e-03,0.000000e+00,3.629243e+00,5.859627e+00
6.736842e-03,2.631579e-02,3.686203e+00,5.859627e+00
6.736842e-03,5.263158e-02,3.743162e+00,5.881290e+00
6.736842e-03,7.894737e-02,3.800121e+00,5.881291e+00
6.736842e-03,1.052632e-01,3.857080e+00,5.881290e+00
6.736842e-03,1.315789e-01,3.914039e+00,5.881291e+00
6.736842e-03,1.578947e-01,3.970999e+00,5.881291e+00
6.736842e-03,1.842105e-01,4.027958e+00,5.881291e+00
6.736842e-03,2.105263e-01,4.084917e+00,5.881291e+00
6.736842e-03,2.368421e-01,4.141876e+00,5.881291e+00
6.736842e-03,2.631579e-01,4.198835e+00,5.881291e+00
6.736842e-03,2.894737e-01,4.255794e+00,5.881291e+00
6.736842e-03,3.157895e-01,4.312754e+00,5.881291e+00
6.736842e-03,3.421053e-01,4.369713e+00,5.881291e+00
6.736842e-03,3.684211e-01,4.426672e+00,5.881291e+00
6.736842e-03,3.947368e-01,4.483631e+00,5.881291e+00
6.736842e-03,4.210526e-01,4.540590e+00,5.881291e+00
6.736842e-03,4.473684e-01,4.597549e+00,5.881291e+00
6.736842e-03,4.736842e-01,4.654509e+00,5.881291e+00
6.736842e-03,5.000000e-01,4.711468e+00,5.881291e+00
7.157895e-03,0.000000e+00,3.787271e+00,5.881291e+00
7.157895e-03,2.631579e-02,3.844230e+00,5.881291e+00
7.157895e-03,5.263158e-02,3.901189e+00,5.881291e+00
7.157895e-03,7.894737e-02,3.958148e+00,5.881290e+00
7.157895e-03,1.052632e-01,4.015107e+00,5.881291e+00
7.157895e-03,1.315789e-01,4.072066e+00,5.881290e+00
7.157895e-03,1.578947e-01,4.129026e+00,5.881291e+00
7.157895e-03,1.842105e-01,4.185985e+00,5.881291e+00
7.157895e-03,2.105263e-01,4.242944e+00,5.881291e+00
7.157895e-03,2.368421e-01,4.299903e+00,5.881291e+00
7.157895e-03,2.631579e-01,4.356862e+00,5.881290e+00
7.157895e-03,2.894737e-01,4.413821e+00,5.881291e+00
7.157895e-03,3.157895e-01,4.470781e+00,5.881291e+00
7.157895e-03,3.421053e-01,4.527740e+00,5.881291e+00
7.157895e-03,3.684211e-01,4.584699e+00,5.881291e+00
7.157895e-03,3.947368e-01,4.641658e+00,5.881291e+00
7.157895e-03,4.210526e-01,4.698617e+00,5.881291e+00
7.157895e-03,4.473684e-01,4.755577e+00,5.881291e+00
7.157895e-03,4.736842e-01,4.812536e+00,5.881291e+00
7.157895e-03,5.000000e-01,4.869495e+00,5.881291e+00
7.578947e-03,0.000000e+00,3.945257e+00,5.881291e+00
7.578947e-03,2.631579e-02,4.002217e+00,5.881291e+00
7.578947e-03,5.263158e-02,4.059176e+00,5.881290e+00
7.578947e-03,7.894737e-02,4.116135e+00,5.881291e+00
7.578947e-03,1.052632e-01,4.173094e+00,5.881291e+00
