# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Membrane Area-Stage 1,Observed Rejection (%)-Stage 1,Observed Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 1,A-Value (LMH/bar)-Stage 1,B-Value (LMH)-Stage 1,Average Water Flux (LMH)-Stage 1,Average NaCl Flux (GMH)-Stage 1,Inlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 1,Inlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 1,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,ERD SEC-Stage 1,ERD SEC-Stage 2,Net SEC-Stage 1,Net SEC-Stage 2
6.968750e+01,4.500000e-01,9.199184e-01,4.139633e-01,4.101105e+00,1.845497e+00,2.000000e+00,1.260519e+02,3.090501e+02,2.840184e+04,1.278083e+04,7.641690e+00,-9.978998e-01,6.643790e+00,1.305863e+01,4.588632e+01,9.955863e+01,3.247530e+02,3.988452e-01,5.210732e-01,1.137376e-01,3.422547e-04,9.114651e-03,7.622816e-02,1.994226e-01,2.870774e-01,1.143422e-01,1.196536e-01,6.073830e-01,3.125355e-01,2.910072e+01,5.902693e+01,2.155101e+02,4.446722e+01,5.553278e+01,2.781082e+01,4.477068e+01,4.588632e+01,1.512000e+00,1.260000e-01,7.478908e+00,2.312072e+00,2.326573e+02,1.214274e+02,2.352941e-01,1.298235e-01,2.311726e+00,2.391215e+00,0.000000e+00,1.415191e-02,-4.681860e-01,-1.478015e-01,1.843540e+00,2.257565e+00
6.968750e+01,4.875000e-01,9.048484e-01,4.411136e-01,3.872213e+00,1.887704e+00,2.000000e+00,1.351351e+02,3.280356e+02,2.840184e+04,1.384590e+04,7.768937e+00,-9.732026e-01,6.795734e+00,1.252684e+01,4.970995e+01,9.953151e+01,3.768017e+02,3.933313e-01,5.115171e-01,1.066962e-01,3.617382e-04,7.965836e-03,8.164188e-02,1.966656e-01,2.710549e-01,1.224628e-01,1.179994e-01,5.701167e-01,3.347317e-01,2.853906e+01,5.725228e+01,2.484757e+02,4.354987e+01,5.645013e+01,3.065899e+01,4.849671e+01,4.970995e+01,1.512000e+00,1.260000e-01,7.027196e+00,2.305927e+00,2.126641e+02,1.026740e+02,2.150744e-01,1.106579e-01,2.091229e+00,2.320558e+00,0.000000e+00,1.495753e-02,-4.111052e-01,-1.434262e-01,1.680124e+00,2.192089e+00
6.968750e+01,5.250000e-01,9.001646e-01,4.725864e-01,3.738411e+00,1.962666e+00,2.000000e+00,1.456161e+02,3.530458e+02,2.840184e+04,1.491097e+04,8.068110e+00,-1.002513e+00,7.065597e+00,1.242563e+01,5.353347e+01,9.949579e+01,4.265037e+02,3.921236e-01,5.080410e-01,1.028765e-01,3.626449e-04,7.012581e-03,8.581008e-02,1.960618e-01,2.616888e-01,1.287151e-01,1.176371e-01,5.483433e-01,3.518213e-01,2.827843e+01,5.721399e+01,2.797059e+02,4.113726e+01,5.886274e+01,3.459774e+01,5.221635e+01,5.353347e+01,1.512000e+00,1.260000e-01,6.722741e+00,2.374274e+00,1.884919e+02,8.366791e+01,1.906282e-01,9.098745e-02,1.923469e+00,2.330377e+00,0.000000e+00,1.499503e-02,-3.818599e-01,-1.485703e-01,1.541609e+00,2.196802e+00
6.968750e+01,5.625000e-01,9.039137e-01,5.084515e-01,3.678641e+00,2.069235e+00,2.000000e+00,1.578444e+02,3.830068e+02,2.840184e+04,1.597604e+04,8.497516e+00,-1.048269e+00,7.449247e+00,1.233618e+01,5.735688e+01,9.945298e+01,4.759368e+02,3.941161e-01,5.097977e-01,1.011286e-01,3.562726e-04,6.201134e-03,8.937201e-02,1.970580e-01,2.575048e-01,1.340580e-01,1.182348e-01,5.374885e-01,3.664252e-01,2.864654e+01,5.763649e+01,3.089109e+02,3.818988e+01,6.181012e+01,3.916056e+01,5.593191e+01,5.735688e+01,1.512000e+00,1.260000e-01,6.521911e+00,2.498893e+00,1.665643e+02,6.749087e+01,1.684520e-01,7.414190e-02,1.819476e+00,2.362097e+00,0.000000e+00,1.473154e-02,-3.615464e-01,-1.561173e-01,1.457929e+00,2.220711e+00
6.968750e+01,6.000000e-01,9.150146e-01,5.490088e-01,3.689708e+00,2.213825e+00,2.000000e+00,1.722938e+02,4.183852e+02,2.840184e+04,1.704110e+04,9.077870e+00,-1.108102e+00,7.969769e+00,1.220663e+01,6.118015e+01,9.940244e+01,5.239237e+02,3.987568e-01,5.162578e-01,1.012935e-01,3.464712e-04,5.504308e-03,9.223411e-02,1.993784e-01,2.582795e-01,1.383512e-01,1.196270e-01,5.368547e-01,3.781599e-01,2.987063e+01,5.832144e+01,3.341745e+02,3.487061e+01,6.512939e+01,4.431639e+01,5.964380e+01,6.118015e+01,1.512000e+00,1.260000e-01,6.430723e+00,2.691645e+00,1.478035e+02,5.421171e+01,1.494787e-01,6.024273e-02,1.781320e+00,2.407072e+00,0.000000e+00,1.432626e-02,-3.479574e-01,-1.650527e-01,1.433362e+00,2.256346e+00
6.968750e+01,6.375000e-01,9.310103e-01,5.935191e-01,3.850476e+00,2.454678e+00,2.000000e+00,1.896536e+02,4.431730e+02,2.840184e+04,1.810617e+04,9.976541e+00,-1.139699e+00,8.836842e+00,1.142379e+01,6.500352e+01,9.936702e+01,5.527069e+02,4.031619e-01,5.278484e-01,1.046276e-01,5.036317e-04,4.872094e-03,9.157765e-02,2.015810e-01,2.695333e-01,1.373665e-01,1.209486e-01,5.555419e-01,3.754683e-01,3.390313e+01,5.830563e+01,3.404067e+02,3.305643e+01,6.694357e+01,4.857937e+01,6.336182e+01,6.500352e+01,1.512000e+00,1.260000e-01,6.707510e+00,2.973905e+00,1.652814e+02,5.432684e+01,1.671546e-01,6.117248e-02,1.910814e+00,2.415438e+00,0.000000e+00,2.082469e-02,-3.293826e-01,-1.672182e-01,1.581431e+00,2.269045e+00
6.968750e+01,6.750000e-01,9.493678e-01,6.408233e-01,4.070649e+00,2.747688e+00,2.000000e+00,2.108811e+02,4.621638e+02,2.840184e+04,1.917124e+04,1.103927e+01,-1.147589e+00,9.891677e+00,1.039552e+01,6.882694e+01,9.933989e+01,5.729933e+02,4.076351e-01,5.417327e-01,1.090648e-01,8.024295e-04,4.285773e-03,8.966451e-02,2.038175e-01,2.849454e-01,1.344968e-01,1.222905e-01,5.817433e-01,3.676245e-01,4.018376e+01,5.699139e+01,3.334957e+02,3.294756e+01,6.705244e+01,5.152990e+01,6.708856e+01,6.882694e+01,1.512000e+00,1.260000e-01,7.249212e+00,3.351873e+00,1.994581e+02,5.804184e+01,2.017187e-01,6.636269e-02,2.149273e+00,2.360455e+00,0.000000e+00,3.317970e-02,-3.125587e-01,-1.597001e-01,1.836715e+00,2.233934e+00
6.968750e+01,7.125000e-01,9.674448e-01,6.893045e-01,4.328670e+00,3.084177e+00,2.000000e+00,2.374120e+02,4.752780e+02,2.840184e+04,2.023631e+04,1.226777e+01,-1.164736e+00,1.110304e+01,9.494270e+00,7.265043e+01,9.932115e+01,5.824159e+02,4.114805e-01,5.559644e-01,1.145402e-01,1.127663e-03,3.730154e-03,8.634221e-02,2.057402e-01,3.030069e-01,1.295133e-01,1.234441e-01,6.134418e-01,3.540031e-01,4.915387e+01,5.418928e+01,3.079189e+02,3.476143e+01,6.523857e+01,5.271822e+01,7.082697e+01,7.265043e+01,1.512000e+00,1.260000e-01,8.287518e+00,3.940748e+00,2.376414e+02,6.031025e+01,2.403348e-01,7.020421e-02,2.502436e+00,2.233694e+00,0.000000e+00,4.662779e-02,-3.123133e-01,-1.417746e-01,2.190123e+00,2.138547e+00
6.968750e+01,7.500000e-01,9.849194e-01,7.386895e-01,4.586965e+00,3.440224e+00,2.000000e+00,2.714662e+02,4.878311e+02,2.840184e+04,2.130138e+04,1.366015e+01,-1.275348e+00,1.238480e+01,9.336268e+00,7.647391e+01,9.930322e+01,5.842142e+02,4.157033e-01,5.692161e-01,1.212783e-01,1.077945e-03,3.217036e-03,8.227836e-02,2.078517e-01,3.210875e-01,1.234175e-01,1.247110e-01,6.475781e-01,3.373413e-01,6.035023e+01,5.090014e+01,2.660133e+02,3.726601e+01,6.273399e+01,5.308210e+01,7.457109e+01,7.647391e+01,1.512000e+00,1.260000e-01,1.009793e+01,4.928491e+00,2.476751e+02,5.379081e+01,2.504822e-01,6.396470e-02,2.930221e+00,2.084523e+00,0.000000e+00,4.457200e-02,-3.516233e-01,-1.207279e-01,2.578598e+00,2.008367e+00
6.968750e+01,7.875000e-01,1.001144e+00,7.884008e-01,4.704139e+00,3.704510e+00,2.000000e+00,3.166878e+02,5.048940e+02,2.840184e+04,2.236645e+04,1.458658e+01,-1.250347e+00,1.333623e+01,8.571902e+00,8.029728e+01,9.927883e+01,6.201237e+02,4.208376e-01,5.803063e-01,1.233348e-01,1.098011e-03,2.809127e-03,8.317687e-02,2.104188e-01,3.292897e-01,1.247653e-01,1.262513e-01,6.601187e-01,3.410252e-01,6.500000e+01,5.093452e+01,2.735344e+02,3.622405e+01,6.377595e+01,5.678274e+01,7.829275e+01,8.029728e+01,1.512000e+00,1.260000e-01,1.031125e+01,5.208720e+00,2.374562e+02,4.306306e+01,2.401474e-01,5.254459e-02,3.009371e+00,2.090406e+00,0.000000e+00,4.540172e-02,-3.226551e-01,-1.183846e-01,2.686716e+00,2.017423e+00
6.968750e+01,8.250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.968750e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.968750e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,3.000000e-01,1.121022e+00,3.363066e-01,5.065308e+00,1.519592e+00,2.000000e+00,1.094820e+02,3.821986e+02,2.840184e+04,8.520552e+03,6.877581e+00,-1.407048e+00,5.470533e+00,2.045847e+01,3.066108e+01,9.950517e+01,2.229304e+02,4.990101e-01,6.220119e-01,1.537705e-01,2.385968e-04,1.700440e-02,7.849155e-02,2.495050e-01,3.545716e-01,1.177373e-01,1.497030e-01,7.992066e-01,3.218154e-01,2.998066e+01,6.545367e+01,1.515129e+02,4.408924e+01,5.591076e+01,1.955175e+01,2.985549e+01,3.066108e+01,1.512000e+00,1.260000e-01,7.091814e+00,2.711518e+00,2.308705e+02,1.566741e+02,2.352941e-01,1.649712e-01,3.576224e+00,2.782041e+00,0.000000e+00,9.865753e-03,-1.061499e+00,-2.413228e-01,2.514724e+00,2.550584e+00
7.687500e+01,3.375000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,3.750000e-01,1.024076e+00,3.840286e-01,4.630736e+00,1.736526e+00,2.000000e+00,1.224851e+02,3.523213e+02,2.840184e+04,1.065069e+04,7.462144e+00,-1.210650e+00,6.251494e+00,1.622389e+01,3.832662e+01,9.954387e+01,2.774593e+02,4.482276e-01,5.758486e-01,1.333811e-01,2.982524e-04,1.228200e-02,7.815250e-02,2.241138e-01,3.241515e-01,1.172287e-01,1.344683e-01,7.036510e-01,3.204252e-01,2.998222e+01,6.415346e+01,1.866601e+02,4.408856e+01,5.591144e+01,2.379571e+01,3.729617e+01,3.832662e+01,1.512000e+00,1.260000e-01,7.195627e+00,2.536066e+00,2.308705e+02,1.383341e+02,2.352941e-01,1.474244e-01,2.861133e+00,2.654049e+00,0.000000e+00,1.233245e-02,-7.034373e-01,-1.933407e-01,2.157695e+00,2.473041e+00
7.687500e+01,4.125000e-01,9.914767e-01,4.089841e-01,4.415623e+00,1.821444e+00,2.000000e+00,1.302062e+02,3.516456e+02,2.840184e+04,1.171576e+04,7.693003e+00,-1.135803e+00,6.557200e+00,1.476411e+01,4.215929e+01,9.954474e+01,3.134931e+02,4.322854e-01,5.591913e-01,1.249572e-01,3.291851e-04,1.058162e-02,8.027472e-02,2.161427e-01,3.090936e-01,1.204121e-01,1.296856e-01,6.623504e-01,3.291263e-01,2.997035e+01,6.255503e+01,2.090825e+02,4.406910e+01,5.593090e+01,2.598232e+01,4.101693e+01,4.215929e+01,1.512000e+00,1.260000e-01,7.066348e+00,2.485724e+00,2.256830e+02,1.263093e+02,2.300072e-01,1.355434e-01,2.599964e+00,2.566898e+00,0.000000e+00,1.361149e-02,-5.888649e-01,-1.759856e-01,2.011099e+00,2.404523e+00
7.687500e+01,4.500000e-01,9.728448e-01,4.377802e-01,4.174316e+00,1.878442e+00,2.000000e+00,1.389462e+02,3.714251e+02,2.840184e+04,1.278083e+04,7.886515e+00,-1.124124e+00,6.762391e+00,1.425375e+01,4.599174e+01,9.951913e+01,3.642115e+02,4.249289e-01,5.479159e-01,1.173916e-01,3.431033e-04,9.239598e-03,8.549012e-02,2.124644e-01,2.922021e-01,1.282352e-01,1.274787e-01,6.223353e-01,3.505095e-01,2.904184e+01,6.187968e+01,2.437542e+02,4.260514e+01,5.739486e+01,2.918275e+01,4.473958e+01,4.599174e+01,1.512000e+00,1.260000e-01,6.612220e+00,2.456857e+00,2.009706e+02,1.045726e+02,2.048213e-01,1.130766e-01,2.306880e+00,2.547152e+00,0.000000e+00,1.418700e-02,-5.160626e-01,-1.778410e-01,1.790818e+00,2.383498e+00
7.687500e+01,4.875000e-01,9.656364e-01,4.707477e-01,4.007103e+00,1.953463e+00,2.000000e+00,1.489349e+02,3.942795e+02,2.840184e+04,1.384590e+04,8.155527e+00,-1.123060e+00,7.032466e+00,1.377054e+01,4.982411e+01,9.948953e+01,4.185678e+02,4.223862e-01,5.432502e-01,1.120312e-01,3.540581e-04,8.116484e-03,9.069138e-02,2.111931e-01,2.804972e-01,1.360371e-01,1.267159e-01,5.938017e-01,3.718346e-01,2.838785e+01,6.174910e+01,2.811041e+02,4.071566e+01,5.928434e+01,3.279618e+01,4.845927e+01,4.982411e+01,1.512000e+00,1.260000e-01,6.211433e+00,2.450006e+00,1.788592e+02,8.606536e+01,1.822862e-01,9.385560e-02,2.079741e+00,2.552642e+00,0.000000e+00,1.463997e-02,-4.574680e-01,-1.824523e-01,1.622273e+00,2.384830e+00
7.687500e+01,5.250000e-01,9.677757e-01,5.080823e-01,3.942467e+00,2.069795e+00,2.000000e+00,1.604526e+02,4.264419e+02,2.840184e+04,1.491097e+04,8.632159e+00,-1.180897e+00,7.451262e+00,1.368020e+01,5.365632e+01,9.944787e+01,4.678915e+02,4.235365e-01,5.442392e-01,1.101083e-01,3.483374e-04,7.174525e-03,9.413705e-02,2.117683e-01,2.759727e-01,1.412056e-01,1.270610e-01,5.818138e-01,3.859619e-01,2.891014e+01,6.213522e+01,3.107000e+02,3.800967e+01,6.199033e+01,3.716068e+01,5.217370e+01,5.365632e+01,1.512000e+00,1.260000e-01,6.052002e+00,2.581928e+00,1.578860e+02,6.982778e+01,1.609112e-01,7.687124e-02,1.968034e+00,2.584842e+00,0.000000e+00,1.440342e-02,-4.337558e-01,-1.910573e-01,1.534278e+00,2.408188e+00
7.687500e+01,5.625000e-01,9.776520e-01,5.499293e-01,3.947555e+00,2.220500e+00,2.000000e+00,1.738822e+02,4.642872e+02,2.840184e+04,1.597604e+04,9.246491e+00,-1.252691e+00,7.993800e+00,1.354775e+01,5.748839e+01,9.939886e+01,5.164784e+02,4.275736e-01,5.500784e-01,1.100924e-01,3.374297e-04,6.372030e-03,9.698497e-02,2.137868e-01,2.763289e-01,1.454775e-01,1.282721e-01,5.800136e-01,3.976384e-01,3.019405e+01,6.278934e+01,3.371387e+02,3.497646e+01,6.502354e+01,4.205638e+01,5.588464e+01,5.748839e+01,1.512000e+00,1.260000e-01,5.975731e+00,2.775744e+00,1.395407e+02,5.631900e+01,1.422144e-01,6.266176e-02,1.921370e+00,2.630846e+00,0.000000e+00,1.395240e-02,-4.173699e-01,-2.012429e-01,1.504000e+00,2.443555e+00
7.687500e+01,6.000000e-01,9.931983e-01,5.959190e-01,4.086555e+00,2.451933e+00,2.000000e+00,1.897574e+02,4.957684e+02,2.840184e+04,1.704110e+04,1.013550e+01,-1.308542e+00,8.826958e+00,1.291048e+01,6.132048e+01,9.935808e+01,5.505328e+02,4.321244e-01,5.610739e-01,1.130325e-01,4.491991e-04,5.662006e-03,9.691850e-02,2.160622e-01,2.860588e-01,1.453778e-01,1.296373e-01,5.958325e-01,3.973659e-01,3.370180e+01,6.306596e+01,3.485753e+02,3.280192e+01,6.719808e+01,4.659457e+01,5.959834e+01,6.132048e+01,1.512000e+00,1.260000e-01,6.164934e+00,3.057895e+00,1.480205e+02,5.406295e+01,1.508566e-01,6.088002e-02,2.017812e+00,2.655976e+00,0.000000e+00,1.857396e-02,-3.991007e-01,-2.067059e-01,1.618711e+00,2.467844e+00
7.687500e+01,6.375000e-01,1.011844e+00,6.450507e-01,4.282502e+00,2.730095e+00,2.000000e+00,2.087983e+02,5.259324e+02,2.840184e+04,1.810617e+04,1.118445e+01,-1.356102e+00,9.828343e+00,1.212489e+01,6.515254e+01,9.931901e+01,5.778859e+02,4.372652e-01,5.745790e-01,1.172038e-01,6.561227e-04,5.023140e-03,9.574954e-02,2.186326e-01,2.997752e-01,1.436243e-01,1.311796e-01,6.192711e-01,3.925731e-01,3.899187e+01,6.251499e+01,3.492152e+02,3.157926e+01,6.842074e+01,5.054953e+01,6.331626e+01,6.515254e+01,1.512000e+00,1.260000e-01,6.538193e+00,3.440457e+00,1.681464e+02,5.502381e+01,1.713681e-01,6.282010e-02,2.206456e+00,2.639811e+00,0.000000e+00,2.713006e-02,-3.859554e-01,-2.049388e-01,1.820501e+00,2.462002e+00
7.687500e+01,6.750000e-01,1.031772e+00,6.964459e-01,4.555401e+00,3.074896e+00,2.000000e+00,2.320689e+02,5.429661e+02,2.840184e+04,1.917124e+04,1.243365e+01,-1.364028e+00,1.106962e+01,1.097045e+01,6.898475e+01,9.929694e+01,5.918084e+02,4.415234e-01,5.902482e-01,1.226812e-01,1.063583e-03,4.408177e-03,9.260877e-02,2.207617e-01,3.188781e-01,1.389132e-01,1.324570e-01,6.520757e-01,3.796960e-01,4.757911e+01,5.987054e+01,3.302306e+02,3.300381e+01,6.699619e+01,5.223010e+01,6.704991e+01,6.898475e+01,1.512000e+00,1.260000e-01,7.320745e+00,3.977076e+00,2.109979e+02,6.111908e+01,2.150407e-01,7.089619e-02,2.555054e+00,2.517697e+00,0.000000e+00,4.397817e-02,-3.755207e-01,-1.858076e-01,2.179533e+00,2.375867e+00
7.687500e+01,7.125000e-01,1.049576e+00,7.478227e-01,4.831822e+00,3.442673e+00,2.000000e+00,2.611069e+02,5.562240e+02,2.840184e+04,2.023631e+04,1.383375e+01,-1.440125e+00,1.239362e+01,1.041023e+01,7.281701e+01,9.927977e+01,5.960166e+02,4.452388e-01,6.043369e-01,1.291979e-01,1.234912e-03,3.828107e-03,8.835848e-02,2.226194e-01,3.382275e-01,1.325377e-01,1.335716e-01,6.873059e-01,3.622698e-01,5.885806e+01,5.598521e+01,2.915047e+02,3.592262e+01,6.407738e+01,5.236741e+01,7.079458e+01,7.281701e+01,1.512000e+00,1.260000e-01,8.754004e+00,4.871897e+00,2.384423e+02,6.023674e+01,2.430110e-01,7.118006e-02,3.006878e+00,2.335334e+00,0.000000e+00,5.106246e-02,-4.037847e-01,-1.576674e-01,2.603093e+00,2.228729e+00
7.687500e+01,7.500000e-01,1.066157e+00,7.996181e-01,4.975877e+00,3.731908e+00,2.000000e+00,2.982892e+02,5.760157e+02,2.840184e+04,2.130138e+04,1.489723e+01,-1.462365e+00,1.343487e+01,9.816352e+00,7.664912e+01,9.925413e+01,6.272113e+02,4.502656e-01,6.158919e-01,1.321969e-01,1.240106e-03,3.361890e-03,8.833390e-02,2.251328e-01,3.483114e-01,1.325008e-01,1.350797e-01,7.039885e-01,3.621690e-01,6.500000e+01,5.527406e+01,2.897221e+02,3.566845e+01,6.433155e+01,5.537237e+01,7.451904e+01,7.664912e+01,1.512000e+00,1.260000e-01,9.271394e+00,5.343546e+00,2.321585e+02,5.020285e+01,2.366068e-01,6.063711e-02,3.159839e+00,2.306377e+00,0.000000e+00,5.127721e-02,-3.912408e-01,-1.503758e-01,2.768598e+00,2.207279e+00
7.687500e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,8.250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.406250e+01,3.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.406250e+01,3.375000e-01,1.118889e+00,3.776249e-01,5.170607e+00,1.745080e+00,2.000000e+00,1.263906e+02,3.932886e+02,2.840184e+04,9.585621e+03,7.733903e+00,-1.451616e+00,6.282287e+00,1.876952e+01,3.457512e+01,9.953435e+01,2.487960e+02,4.924216e-01,6.264670e-01,1.536694e-01,2.724878e-04,1.440350e-02,7.786539e-02,2.462108e-01,3.619425e-01,1.167981e-01,1.477265e-01,7.996405e-01,3.192481e-01,3.220157e+01,6.982000e+01,1.664817e+02,4.276296e+01,5.723704e+01,2.222150e+01,3.354357e+01,3.457512e+01,1.512000e+00,1.260000e-01,7.260921e+00,2.856761e+00,2.291426e+02,1.460990e+02,2.352941e-01,1.562484e-01,3.422586e+00,2.931499e+00,0.000000e+00,1.126711e-02,-9.588757e-01,-2.358702e-01,2.463711e+00,2.706896e+00
8.406250e+01,3.750000e-01,1.076194e+00,4.035729e-01,4.869215e+00,1.825956e+00,2.000000e+00,1.338718e+02,4.010764e+02,2.840184e+04,1.065069e+04,7.972720e+00,-1.399280e+00,6.573440e+00,1.755084e+01,3.841673e+01,9.952512e+01,2.873747e+02,4.722548e-01,6.039396e-01,1.425314e-01,2.945910e-04,1.235608e-02,8.094539e-02,2.361274e-01,3.408450e-01,1.214181e-01,1.416764e-01,7.443183e-01,3.318761e-01,3.201263e+01,6.783272e+01,1.903466e+02,4.249291e+01,5.750709e+01,2.467667e+01,3.726361e+01,3.841673e+01,1.512000e+00,1.260000e-01,7.056182e+00,2.831203e+00,2.156778e+02,1.289457e+02,2.214679e-01,1.388193e-01,3.061668e+00,2.831870e+00,0.000000e+00,1.218106e-02,-8.171442e-01,-2.193591e-01,2.244523e+00,2.624692e+00
8.406250e+01,4.125000e-01,1.049886e+00,4.330781e-01,4.593661e+00,1.894885e+00,2.000000e+00,1.422814e+02,4.222450e+02,2.840184e+04,1.171576e+04,8.198604e+00,-1.377017e+00,6.821587e+00,1.679575e+01,4.225819e+01,9.950005e+01,3.364756e+02,4.608389e-01,5.890476e-01,1.332122e-01,3.083171e-04,1.073921e-02,8.615974e-02,2.304194e-01,3.215563e-01,1.292396e-01,1.382517e-01,6.966315e-01,3.532549e-01,3.113294e+01,6.696321e+01,2.235634e+02,4.123842e+01,5.876158e+01,2.782410e+01,4.098477e+01,4.225819e+01,1.512000e+00,1.260000e-01,6.608528e+00,2.791596e+00,1.913183e+02,1.068130e+02,1.964544e-01,1.158295e-01,2.704349e+00,2.803848e+00,0.000000e+00,1.274862e-02,-7.068140e-01,-2.204702e-01,1.997535e+00,2.596126e+00
8.406250e+01,4.500000e-01,1.036415e+00,4.663867e-01,4.380895e+00,1.971403e+00,2.000000e+00,1.518122e+02,4.439034e+02,2.840184e+04,1.278083e+04,8.436581e+00,-1.339530e+00,7.097051e+00,1.587764e+01,4.609960e+01,9.947440e+01,3.926211e+02,4.550110e-01,5.814039e-01,1.256209e-01,3.255758e-04,9.400456e-03,9.215860e-02,2.275055e-01,3.066627e-01,1.382379e-01,1.365033e-01,6.585646e-01,3.778503e-01,3.012395e+01,6.659562e+01,2.633298e+02,3.980264e+01,6.019736e+01,3.120832e+01,4.470418e+01,4.609960e+01,1.512000e+00,1.260000e-01,6.120567e+00,2.718147e+00,1.706005e+02,8.852837e+01,1.751804e-01,9.677269e-02,2.395943e+00,2.798361e+00,0.000000e+00,1.346225e-02,-6.031753e-01,-2.236953e-01,1.792767e+00,2.588128e+00
