# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Feed Pressure (bar)-Stage 4,Membrane Area-Stage 1,Membrane Area-Stage 2,Membrane Area-Stage 3,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Rejection (%)-Stage 3,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Observed Salt Passage (%)-Stage 3,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 3,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 3,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 3,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,A-Value (LMH/bar)-Stage 3,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,B-Value (LMH)-Stage 3,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average Water Flux (LMH)-Stage 3,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Average NaCl Flux (GMH)-Stage 3,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Inlet Reynolds Number-Stage 3,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 3,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Inlet Crossflow Velocity-Stage 3,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 3,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Primary Pump SEC-Stage 4,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,Recycle Pump SEC-Stage 4,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,ERD SEC-Stage 4,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3,Net SEC-Stage 4
1.218750e+01,3.000000e-01,1.054829e+00,3.164486e-01,3.888309e+00,1.166493e+00,4.000000e+00,1.737227e+01,8.810852e+01,2.840184e+04,8.520552e+03,5.255644e+00,-1.056270e+00,4.199374e+00,2.009782e+01,3.009045e+01,9.928062e+01,2.928341e+02,4.830702e-01,5.717586e-01,1.165228e-01,1.166413e-03,2.074198e-02,1.031039e-01,2.415351e-01,2.721816e-01,1.546559e-01,1.449211e-01,6.321027e-01,4.227261e-01,1.472942e+01,2.457171e+01,2.529139e+01,2.087195e+01,1.005539e+02,6.325431e+01,6.236164e+01,4.047167e+01,1.816996e+01,5.671678e+01,5.952833e+01,8.183004e+01,4.328322e+01,2.320061e+01,7.963499e+01,3.976822e+01,2.999632e+01,7.696729e+01,7.909400e+01,3.009045e+01,7.711003e+01,7.920944e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.068658e+01,1.698821e+01,1.723138e+01,9.416616e-01,1.496938e+00,1.518365e+00,1.313532e+02,1.852199e+02,2.035959e+02,9.131011e+01,4.133188e+01,4.133188e+01,1.238628e-01,1.734723e-01,1.903314e-01,8.670827e-02,3.995968e-02,3.980056e-02,1.693354e+00,1.133542e+00,1.136834e+00,8.543761e-01,0.000000e+00,3.221183e-03,2.695765e-02,1.805125e-02,-6.498019e-01,-1.373667e-01,-1.217060e-01,-6.915320e-02,1.043553e+00,9.993965e-01,1.042086e+00,8.032741e-01
1.218750e+01,3.375000e-01,1.033843e+00,3.489221e-01,3.881191e+00,1.309902e+00,4.000000e+00,1.834990e+01,8.912261e+01,2.840184e+04,9.585621e+03,5.793209e+00,-1.077562e+00,4.715647e+00,1.860043e+01,3.385175e+01,9.927234e+01,3.240233e+02,4.692663e-01,5.645770e-01,1.140810e-01,1.231757e-03,1.791123e-02,1.014092e-01,2.346331e-01,2.716834e-01,1.521138e-01,1.407799e-01,6.180657e-01,4.157776e-01,1.538943e+01,2.524813e+01,2.551004e+01,2.114001e+01,1.081226e+02,7.095097e+01,7.028449e+01,4.036403e+01,1.745752e+01,5.974158e+01,5.963597e+01,8.254248e+01,4.025842e+01,2.569500e+01,8.132874e+01,3.659676e+01,3.374559e+01,7.832357e+01,7.949802e+01,3.385175e+01,7.846935e+01,7.961522e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.118082e+01,1.703851e+01,1.720008e+01,9.965529e-01,1.518652e+00,1.533053e+00,1.257707e+02,1.972964e+02,2.078107e+02,8.263902e+01,4.133188e+01,4.133188e+01,1.185986e-01,1.847863e-01,1.942886e-01,7.857652e-02,4.006032e-02,3.984380e-02,1.577633e+00,1.145892e+00,1.141244e+00,8.523720e-01,0.000000e+00,3.230009e-03,3.119135e-02,1.651064e-02,-5.778384e-01,-1.283510e-01,-1.189303e-01,-6.176230e-02,9.997948e-01,1.020771e+00,1.053505e+00,8.071203e-01
1.218750e+01,3.750000e-01,1.018345e+00,3.818793e-01,3.885534e+00,1.457075e+00,4.000000e+00,1.944450e+01,9.041779e+01,2.840184e+04,1.065069e+04,6.337830e+00,-1.092359e+00,5.245471e+00,1.723553e+01,3.761305e+01,9.926177e+01,3.554296e+02,4.586042e-01,5.597404e-01,1.122394e-01,1.298577e-03,1.564961e-02,1.001145e-01,2.293021e-01,2.719874e-01,1.501718e-01,1.375813e-01,6.078751e-01,4.104696e-01,1.598514e+01,2.591586e+01,2.574990e+01,2.142155e+01,1.157574e+02,7.870519e+01,7.826367e+01,3.969482e+01,1.714046e+01,6.236903e+01,6.030518e+01,8.285954e+01,3.763097e+01,2.848288e+01,8.238568e+01,3.392355e+01,3.749475e+01,7.938877e+01,7.985136e+01,3.761305e+01,7.953848e+01,7.997083e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.160375e+01,1.706648e+01,1.716276e+01,1.049281e+00,1.543253e+00,1.551959e+00,1.201850e+02,2.080071e+02,2.116779e+02,7.439190e+01,4.133188e+01,4.133188e+01,1.133314e-01,1.948400e-01,1.979294e-01,7.083767e-02,4.016530e-02,3.989188e-02,1.478705e+00,1.161660e+00,1.147319e+00,8.533089e-01,0.000000e+00,3.236071e-03,3.517091e-02,1.528795e-02,-5.149544e-01,-1.216681e-01,-1.167033e-01,-5.582878e-02,9.637505e-01,1.043228e+00,1.065787e+00,8.127681e-01
1.218750e+01,4.125000e-01,1.007047e+00,4.154067e-01,3.900125e+00,1.608802e+00,4.000000e+00,2.067843e+01,9.194983e+01,2.840184e+04,1.171576e+04,6.901846e+00,-1.110160e+00,5.791686e+00,1.608497e+01,4.137434e+01,9.924926e+01,3.864982e+02,4.504497e-01,5.565969e-01,1.110725e-01,1.329275e-03,1.385425e-02,9.896880e-02,2.252248e-01,2.730088e-01,1.484532e-01,1.351349e-01,6.012744e-01,4.057721e-01,1.673294e+01,2.630510e+01,2.591643e+01,2.170900e+01,1.224466e+02,8.675661e+01,8.646950e+01,3.848573e+01,1.715517e+01,6.471174e+01,6.151427e+01,8.284483e+01,3.528826e+01,3.177334e+01,8.264687e+01,3.155494e+01,4.124387e+01,7.985314e+01,8.005080e+01,4.137434e+01,8.000704e+01,8.017293e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.206683e+01,1.703089e+01,1.708744e+01,1.109645e+00,1.566132e+00,1.571332e+00,1.210496e+02,2.131581e+02,2.139956e+02,7.031812e+01,4.133188e+01,4.133188e+01,1.141468e-01,1.997060e-01,2.001304e-01,6.706773e-02,4.024166e-02,3.993720e-02,1.411420e+00,1.172951e+00,1.152166e+00,8.562069e-01,0.000000e+00,3.715609e-03,3.716498e-02,1.408367e-02,-4.620918e-01,-1.190625e-01,-1.154967e-01,-5.093160e-02,9.493281e-01,1.057604e+00,1.073834e+00,8.193589e-01
1.218750e+01,4.500000e-01,9.988633e-01,4.494885e-01,3.923213e+00,1.765446e+00,4.000000e+00,2.208021e+01,9.362384e+01,2.840184e+04,1.278083e+04,7.484136e+00,-1.128531e+00,6.355605e+00,1.507898e+01,4.513562e+01,9.923559e+01,4.172310e+02,4.441043e-01,5.547590e-01,1.103825e-01,1.345248e-03,1.238917e-02,9.793521e-02,2.220521e-01,2.746249e-01,1.469028e-01,1.332313e-01,5.973289e-01,4.015344e-01,1.761738e+01,2.652326e+01,2.603764e+01,2.200275e+01,1.283192e+02,9.502888e+01,9.486504e+01,3.703093e+01,1.723597e+01,6.678292e+01,6.296907e+01,8.276403e+01,3.321708e+01,3.541133e+01,8.262077e+01,2.947799e+01,4.499295e+01,8.001113e+01,8.015668e+01,4.513562e+01,8.016927e+01,8.028174e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.256136e+01,1.696183e+01,1.699112e+01,1.176153e+00,1.588180e+00,1.590923e+00,1.271080e+02,2.150961e+02,2.153247e+02,6.899889e+01,4.133188e+01,4.133188e+01,1.198596e-01,2.015715e-01,2.014131e-01,6.593075e-02,4.029960e-02,3.998079e-02,1.366595e+00,1.180726e+00,1.156245e+00,8.606463e-01,0.000000e+00,4.696474e-03,3.796215e-02,1.296609e-02,-4.163932e-01,-1.184977e-01,-1.149224e-01,-4.681092e-02,9.502016e-01,1.066925e+00,1.079285e+00,8.268015e-01
1.218750e+01,4.875000e-01,9.933075e-01,4.842374e-01,3.953581e+00,1.927371e+00,4.000000e+00,2.368660e+01,9.543713e+01,2.840184e+04,1.384590e+04,8.078744e+00,-1.140210e+00,6.938535e+00,1.411370e+01,4.889690e+01,9.922078e+01,4.481857e+02,4.391490e-01,5.541584e-01,1.099484e-01,1.378744e-03,1.113864e-02,9.710871e-02,2.195745e-01,2.767507e-01,1.456631e-01,1.317447e-01,5.951618e-01,3.981457e-01,1.848745e+01,2.679886e+01,2.619052e+01,2.231256e+01,1.342756e+02,1.033351e+02,1.033229e+02,3.542721e+01,1.730614e+01,6.858512e+01,6.457279e+01,8.269386e+01,3.141488e+01,3.923601e+01,8.264802e+01,2.770714e+01,4.874190e+01,8.022126e+01,8.027305e+01,4.889690e+01,8.038421e+01,8.040140e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.300449e+01,1.689828e+01,1.690027e+01,1.241229e+00,1.612877e+00,1.613067e+00,1.337236e+02,2.176865e+02,2.168058e+02,6.750109e+01,4.133188e+01,4.133188e+01,1.260980e-01,2.040545e-01,2.028429e-01,6.463492e-02,4.036784e-02,4.002952e-02,1.327574e+00,1.190349e+00,1.161622e+00,8.667183e-01,0.000000e+00,5.889982e-03,3.905142e-02,1.206838e-02,-3.743062e-01,-1.176778e-01,-1.144027e-01,-4.330567e-02,9.532683e-01,1.078561e+00,1.086270e+00,8.354810e-01
1.218750e+01,5.250000e-01,9.900814e-01,5.197927e-01,3.990939e+00,2.095243e+00,4.000000e+00,2.554601e+01,9.737706e+01,2.840184e+04,1.491097e+04,8.687790e+00,-1.144916e+00,7.542874e+00,1.317844e+01,5.265818e+01,9.920494e+01,4.794974e+02,4.353904e-01,5.546910e-01,1.097374e-01,1.431150e-03,1.005453e-02,9.647211e-02,2.176952e-01,2.793657e-01,1.447082e-01,1.306171e-01,5.945457e-01,3.955356e-01,1.934349e+01,2.713747e+01,2.637601e+01,2.263705e+01,1.404479e+02,1.116678e+02,1.118378e+02,3.365623e+01,1.737387e+01,7.014990e+01,6.634377e+01,8.262613e+01,2.985010e+01,4.326963e+01,8.271818e+01,2.619701e+01,5.249069e+01,8.048659e+01,8.040485e+01,5.265818e+01,8.065495e+01,8.053687e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.338935e+01,1.684018e+01,1.681459e+01,1.303942e+00,1.640007e+00,1.637514e+00,1.411041e+02,2.210134e+02,2.185031e+02,6.585851e+01,4.133188e+01,4.133188e+01,1.330576e-01,2.072353e-01,2.044805e-01,6.321421e-02,4.044801e-02,4.008426e-02,1.293139e+00,1.201997e+00,1.168262e+00,8.741407e-01,0.000000e+00,7.359822e-03,4.046957e-02,1.134733e-02,-3.350420e-01,-1.165707e-01,-1.138858e-01,-4.027702e-02,9.580967e-01,1.092786e+00,1.094845e+00,8.452110e-01
1.218750e+01,5.625000e-01,9.889812e-01,5.563019e-01,4.034800e+00,2.269575e+00,4.000000e+00,2.772341e+01,9.942039e+01,2.840184e+04,1.597604e+04,9.312906e+00,-1.142436e+00,8.170470e+00,1.226723e+01,5.641945e+01,9.918826e+01,5.113618e+02,4.326992e-01,5.562820e-01,1.097184e-01,1.504635e-03,9.102434e-03,9.602417e-02,2.163496e-01,2.824360e-01,1.440363e-01,1.298098e-01,5.952821e-01,3.936991e-01,2.018799e+01,2.754111e+01,2.659165e+01,2.296820e+01,1.469798e+02,1.200241e+02,1.204114e+02,3.169537e+01,1.743762e+01,7.149179e+01,6.830463e+01,8.256238e+01,2.850821e+01,4.754274e+01,8.282813e+01,2.492134e+01,5.623928e+01,8.080389e+01,8.055306e+01,5.641945e+01,8.097838e+01,8.068921e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.370819e+01,1.678686e+01,1.673285e+01,1.363009e+00,1.669122e+00,1.663752e+00,1.495039e+02,2.251049e+02,2.204403e+02,6.409370e+01,4.133188e+01,4.133188e+01,1.409784e-01,2.111419e-01,2.063488e-01,6.169262e-02,4.054148e-02,4.014590e-02,1.262535e+00,1.215766e+00,1.176026e+00,8.824242e-01,0.000000e+00,9.204376e-03,4.224321e-02,1.076766e-02,-2.980403e-01,-1.151800e-01,-1.133375e-01,-3.760819e-02,9.644943e-01,1.109791e+00,1.104931e+00,8.555837e-01
1.218750e+01,6.000000e-01,9.898526e-01,5.939116e-01,4.083070e+00,2.449842e+00,4.000000e+00,3.030804e+01,1.015840e+02,2.840184e+04,1.704110e+04,9.952875e+00,-1.133444e+00,8.819431e+00,1.138811e+01,6.018071e+01,9.917059e+01,5.442382e+02,4.310170e-01,5.588356e-01,1.098378e-01,1.599158e-03,8.261190e-03,9.581038e-02,2.155085e-01,2.858149e-01,1.437156e-01,1.293051e-01,5.970300e-01,3.928226e-01,2.102818e+01,2.799179e+01,2.682402e+01,2.328059e+01,1.540140e+02,1.284449e+02,1.291056e+02,2.947104e+01,1.745117e+01,7.259475e+01,7.052896e+01,8.254883e+01,2.740525e+01,5.214599e+01,8.300522e+01,2.387968e+01,5.998763e+01,8.114049e+01,8.070345e+01,6.018071e+01,8.132196e+01,8.084439e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.395423e+01,1.673206e+01,1.664643e+01,1.417670e+00,1.699881e+00,1.691182e+00,1.589522e+02,2.296307e+02,2.224701e+02,6.210274e+01,4.133188e+01,4.133188e+01,1.498880e-01,2.154680e-01,2.083136e-01,5.997315e-02,4.064802e-02,4.021629e-02,1.235490e+00,1.231280e+00,1.184497e+00,8.904221e-01,0.000000e+00,1.155574e-02,4.428275e-02,1.028519e-02,-2.630563e-01,-1.137075e-01,-1.128080e-01,-3.517080e-02,9.724335e-01,1.129128e+00,1.115971e+00,8.655365e-01
1.218750e+01,6.375000e-01,9.925003e-01,6.327189e-01,4.119079e+00,2.625913e+00,4.000000e+00,3.342477e+01,1.045852e+02,2.840184e+04,1.810617e+04,1.057954e+01,-1.126253e+00,9.453286e+00,1.064558e+01,6.394196e+01,9.914609e+01,5.809814e+02,4.305932e-01,5.619071e-01,1.098064e-01,1.679092e-03,7.548659e-03,9.626242e-02,2.152966e-01,2.883355e-01,1.443936e-01,1.291780e-01,5.978244e-01,3.946759e-01,2.183770e+01,2.832450e+01,2.700771e+01,2.345508e+01,1.616960e+02,1.374722e+02,1.385775e+02,2.624610e+01,1.697808e+01,7.324036e+01,7.375390e+01,8.302192e+01,2.675964e+01,5.786463e+01,8.355366e+01,2.321816e+01,6.373560e+01,8.124292e+01,8.073592e+01,6.394196e+01,8.143381e+01,8.088453e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.412198e+01,1.661040e+01,1.647791e+01,1.477105e+00,1.737384e+00,1.723526e+00,1.656793e+02,2.313915e+02,2.232551e+02,5.843803e+01,4.133188e+01,4.133188e+01,1.562314e-01,2.172385e-01,2.091557e-01,5.665575e-02,4.076046e-02,4.031293e-02,1.209845e+00,1.244875e+00,1.192443e+00,8.932289e-01,0.000000e+00,1.417052e-02,4.550927e-02,9.749067e-03,-2.311319e-01,-1.139374e-01,-1.130452e-01,-3.262770e-02,9.787126e-01,1.145108e+00,1.124907e+00,8.703503e-01
1.218750e+01,6.750000e-01,9.961963e-01,6.724325e-01,4.099906e+00,2.767437e+00,4.000000e+00,3.725520e+01,1.093438e+02,2.840184e+04,1.917124e+04,1.108754e+01,-1.124771e+00,9.962773e+00,1.014445e+01,6.770318e+01,9.910723e+01,6.298704e+02,4.318119e-01,5.643844e-01,1.086736e-01,1.674098e-03,6.993325e-03,9.856488e-02,2.159060e-01,2.869935e-01,1.478473e-01,1.295436e-01,5.920802e-01,4.041160e-01,2.225765e+01,2.819277e+01,2.706322e+01,2.332412e+01,1.715598e+02,1.490571e+02,1.503980e+02,1.935973e+01,1.315778e+01,7.112058e+01,8.064027e+01,8.684222e+01,2.887942e+01,6.738930e+01,8.710023e+01,2.486892e+01,6.748231e+01,8.075683e+01,8.052967e+01,6.770318e+01,8.096721e+01,8.070101e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.409297e+01,1.622054e+01,1.607592e+01,1.541147e+00,1.773809e+00,1.757994e+00,1.597447e+02,2.261286e+02,2.219015e+02,5.028262e+01,4.133188e+01,4.133188e+01,1.506352e-01,2.125440e-01,2.081979e-01,4.898117e-02,4.091138e-02,4.056194e-02,1.165673e+00,1.246273e+00,1.198029e+00,8.835776e-01,0.000000e+00,1.553932e-02,4.463187e-02,9.051190e-03,-2.015061e-01,-1.176069e-01,-1.144517e-01,-2.930387e-02,9.641674e-01,1.144205e+00,1.128209e+00,8.633250e-01
1.218750e+01,7.125000e-01,1.001292e+00,7.134209e-01,4.152353e+00,2.958551e+00,4.000000e+00,4.209086e+01,1.102870e+02,2.840184e+04,2.023631e+04,1.173508e+01,-1.084294e+00,1.065078e+01,9.239765e+00,7.146445e+01,9.909953e+01,6.686986e+02,4.322520e-01,5.690405e-01,1.087699e-01,1.875409e-03,6.347207e-03,9.913348e-02,2.161260e-01,2.906647e-01,1.487002e-01,1.296756e-01,5.948452e-01,4.064473e-01,2.295919e+01,2.868508e+01,2.731478e+01,2.361392e+01,1.816145e+02,1.584019e+02,1.597518e+02,1.499509e+01,1.000548e+01,6.919036e+01,8.500491e+01,8.999452e+01,3.080964e+01,7.447341e+01,9.056907e+01,2.650332e+01,7.122877e+01,8.130640e+01,8.080423e+01,7.146445e+01,8.153245e+01,8.099396e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.405233e+01,1.611160e+01,1.597545e+01,1.549960e+00,1.777095e+00,1.762079e+00,1.743856e+02,2.337757e+02,2.260746e+02,4.828048e+01,4.133188e+01,4.133188e+01,1.644413e-01,2.198928e-01,2.123451e-01,4.730885e-02,4.111680e-02,4.079020e-02,1.140790e+00,1.260220e+00,1.205462e+00,8.910607e-01,0.000000e+00,2.036233e-02,4.830471e-02,8.879343e-03,-1.696668e-01,-1.136058e-01,-1.123617e-01,-2.709225e-02,9.711228e-01,1.166977e+00,1.141405e+00,8.728478e-01
1.218750e+01,7.500000e-01,1.008295e+00,7.562209e-01,4.240934e+00,3.180700e+00,4.000000e+00,4.837972e+01,1.089085e+02,2.840184e+04,2.130138e+04,1.248147e+01,-1.030945e+00,1.145052e+01,8.259810e+00,7.522576e+01,9.911079e+01,7.028810e+02,4.330330e-01,5.752616e-01,1.095665e-01,2.232062e-03,5.727019e-03,9.899091e-02,2.165165e-01,2.968654e-01,1.484864e-01,1.299099e-01,6.024319e-01,4.058627e-01,2.428644e+01,2.933022e+01,2.752419e+01,2.378357e+01,1.912370e+02,1.660593e+02,1.676165e+02,1.328075e+01,8.466050e+00,6.839032e+01,8.671925e+01,9.153395e+01,3.160968e+01,7.921570e+01,9.256284e+01,2.721994e+01,7.497584e+01,8.208293e+01,8.118494e+01,7.522576e+01,8.231738e+01,8.138391e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.404765e+01,1.617753e+01,1.602724e+01,1.530076e+00,1.762063e+00,1.745694e+00,2.043774e+02,2.448205e+02,2.312922e+02,4.884848e+01,4.133188e+01,4.133188e+01,1.927227e-01,2.303480e-01,2.173512e-01,4.822565e-02,4.128348e-02,4.092609e-02,1.149293e+00,1.277372e+00,1.209345e+00,8.944608e-01,0.000000e+00,3.046887e-02,5.301288e-02,8.811909e-03,-1.394880e-01,-1.079708e-01,-1.092757e-01,-2.509717e-02,1.009805e+00,1.199870e+00,1.153083e+00,8.781756e-01
1.218750e+01,7.875000e-01,1.016818e+00,8.007440e-01,4.380378e+00,3.449548e+00,4.000000e+00,5.689691e+01,1.029625e+02,2.840184e+04,2.236645e+04,1.337748e+01,-9.591102e-01,1.241837e+01,7.169587e+00,7.898716e+01,9.915934e+01,7.276901e+02,4.336802e-01,5.831376e-01,1.112778e-01,2.840619e-03,5.116986e-03,9.760469e-02,2.168401e-01,3.066265e-01,1.464070e-01,1.301041e-01,6.166385e-01,4.001792e-01,2.717197e+01,2.979341e+01,2.780543e+01,2.334685e+01,1.992649e+02,1.702586e+02,1.712709e+02,1.859169e+01,1.113969e+01,7.033280e+01,8.140831e+01,8.886031e+01,2.966720e+01,7.727891e+01,8.993373e+01,2.573696e+01,7.872648e+01,8.293929e+01,8.196275e+01,7.898716e+01,8.315984e+01,8.214432e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.415581e+01,1.656748e+01,1.646955e+01,1.457667e+00,1.706004e+00,1.695920e+00,2.577090e+02,2.570765e+02,2.408421e+02,5.186310e+01,4.133188e+01,4.133188e+01,2.430131e-01,2.416639e-01,2.260571e-01,5.170958e-02,4.124422e-02,4.080478e-02,1.230275e+00,1.284905e+00,1.210600e+00,8.754515e-01,0.000000e+00,5.309204e-02,5.517850e-02,9.186388e-03,-1.106956e-01,-1.012489e-01,-1.033811e-01,-2.298483e-02,1.119579e+00,1.236749e+00,1.162398e+00,8.616530e-01
1.218750e+01,8.250000e-01,1.026728e+00,8.470509e-01,4.486905e+00,3.701697e+00,4.000000e+00,6.902878e+01,1.009075e+02,2.840184e+04,2.343152e+04,1.422619e+01,-9.000805e-01,1.332611e+01,6.326927e+00,8.274850e+01,9.917612e+01,7.612123e+02,4.357345e-01,5.909938e-01,1.125978e-01,3.244316e-03,4.565091e-03,9.746005e-02,2.178673e-01,3.140834e-01,1.461901e-01,1.307204e-01,6.271421e-01,3.995862e-01,2.877760e+01,3.062708e+01,2.830111e+01,2.343006e+01,2.098785e+02,1.773656e+02,1.776319e+02,1.641273e+01,1.085607e+01,6.967014e+01,8.358727e+01,8.914393e+01,3.032986e+01,8.234048e+01,9.039223e+01,2.643272e+01,8.247291e+01,8.372852e+01,8.258665e+01,8.274850e+01,8.395865e+01,8.277603e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.407995e+01,1.666095e+01,1.663596e+01,1.420915e+00,1.681384e+00,1.678863e+00,2.757386e+02,2.707782e+02,2.503103e+02,4.511665e+01,4.133188e+01,4.133188e+01,2.600145e-01,2.546373e-01,2.350302e-01,4.559530e-02,4.145062e-02,4.096051e-02,1.246436e+00,1.309634e+00,1.223670e+00,8.760727e-01,0.000000e+00,6.469444e-02,5.992956e-02,9.525392e-03,-8.724610e-02,-9.555644e-02,-9.904348e-02,-2.121139e-02,1.159190e+00,1.278772e+00,1.184556e+00,8.643867e-01
1.218750e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.218750e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.937500e+01,3.000000e-01,1.176409e+00,3.529227e-01,4.546221e+00,1.363866e+00,4.000000e+00,2.762197e+01,1.247226e+02,2.840184e+04,8.520552e+03,5.965916e+00,-1.055997e+00,4.909919e+00,1.770050e+01,3.014652e+01,9.935943e+01,3.178404e+02,5.310084e-01,6.454006e-01,1.317235e-01,1.870790e-03,2.000156e-02,1.119084e-01,2.655042e-01,3.182355e-01,1.678626e-01,1.593025e-01,7.175845e-01,4.588244e-01,1.591642e+01,2.981971e+01,3.045579e+01,2.331353e+01,1.147169e+02,6.797952e+01,6.446140e+01,4.198399e+01,2.168062e+01,5.818862e+01,5.801601e+01,7.831938e+01,4.181138e+01,2.143385e+01,7.789148e+01,3.956796e+01,2.998963e+01,8.118452e+01,8.164429e+01,3.014652e+01,8.142683e+01,8.182359e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,9.367131e+00,1.580723e+01,1.666994e+01,1.168438e+00,1.971764e+00,2.079377e+00,1.596118e+02,2.330410e+02,2.363858e+02,1.105487e+02,4.133189e+01,4.133188e+01,1.519720e-01,2.194672e-01,2.218704e-01,1.063935e-01,4.131615e-02,4.075646e-02,1.839897e+00,1.313885e+00,1.335560e+00,9.572987e-01,0.000000e+00,4.041055e-03,4.528525e-02,2.802912e-02,-6.608230e-01,-1.199387e-01,-1.204435e-01,-7.656967e-02,1.179074e+00,1.197987e+00,1.260402e+00,9.087582e-01
