# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Membrane Area-Stage 1,Membrane Area-Stage 2,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3
1.218750e+01,4.875000e-01,7.547141e-01,3.679231e-01,2.950295e+00,1.438269e+00,3.000000e+00,2.367885e+01,1.036293e+02,2.840184e+04,1.384590e+04,6.164320e+00,-9.865523e-01,5.177768e+00,1.600424e+01,4.889681e+01,9.915389e+01,3.407952e+02,3.364869e-01,4.182272e-01,8.455431e-02,3.915972e-04,9.457214e-03,7.384033e-02,1.682434e-01,2.065206e-01,1.107605e-01,1.009461e-01,4.519688e-01,3.027454e-01,1.897659e+01,2.733853e+01,2.357807e+01,1.331767e+02,1.024624e+02,4.018764e+01,6.840947e+01,5.981236e+01,3.159053e+01,3.629863e+01,2.786665e+01,4.874301e+01,8.032711e+01,4.889681e+01,8.047162e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.311177e+01,1.704217e+01,1.358905e+00,1.766252e+00,1.133114e+02,2.182340e+02,5.719797e+01,4.133188e+01,1.068498e-01,2.044024e-01,5.476873e-02,4.023042e-02,1.364736e+00,1.213763e+00,9.177421e-01,0.000000e+00,4.065899e-03,1.212627e-02,-3.962475e-01,-1.200028e-01,-4.588767e-02,9.684883e-01,1.097826e+00,8.839807e-01
1.218750e+01,5.250000e-01,7.494310e-01,3.934513e-01,2.964378e+00,1.556298e+00,3.000000e+00,2.553628e+01,1.062301e+02,2.840184e+04,1.491097e+04,6.578786e+00,-9.761128e-01,5.602674e+00,1.483728e+01,5.265807e+01,9.913266e+01,3.651622e+02,3.320937e-01,4.173373e-01,8.378678e-02,3.950496e-04,8.396480e-03,7.346853e-02,1.660468e-01,2.075064e-01,1.102028e-01,9.962810e-02,4.482100e-01,3.012210e-01,1.974850e+01,2.754671e+01,2.383495e+01,1.397281e+02,1.113825e+02,3.819195e+01,6.992039e+01,6.180805e+01,3.007961e+01,4.030810e+01,2.641574e+01,5.249191e+01,8.050046e+01,5.265807e+01,8.065023e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.345830e+01,1.688328e+01,1.429828e+00,1.793703e+00,1.160402e+02,2.205118e+02,5.416091e+01,4.133188e+01,1.094229e-01,2.066059e-01,5.198563e-02,4.030763e-02,1.321711e+00,1.220726e+00,9.220677e-01,0.000000e+00,4.808293e-03,1.152663e-02,-3.549938e-01,-1.189793e-01,-4.248874e-02,9.667169e-01,1.106555e+00,8.911056e-01
1.218750e+01,5.625000e-01,7.458307e-01,4.195297e-01,2.956667e+00,1.663125e+00,3.000000e+00,2.771000e+01,1.099115e+02,2.840184e+04,1.597604e+04,6.947746e+00,-9.604961e-01,5.987250e+00,1.382457e+01,5.641931e+01,9.910260e+01,3.943583e+02,3.290649e-01,4.167658e-01,8.258856e-02,3.875952e-04,7.503186e-03,7.405310e-02,1.645324e-01,2.069667e-01,1.110797e-01,9.871946e-02,4.422129e-01,3.036177e-01,2.034672e+01,2.758332e+01,2.386751e+01,1.477454e+02,1.214294e+02,3.497105e+01,7.107283e+01,6.502895e+01,2.892717e+01,4.549735e+01,2.522145e+01,5.624048e+01,8.039489e+01,5.641931e+01,8.055254e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.363712e+01,1.659254e+01,1.499040e+00,1.823911e+00,1.141162e+02,2.196711e+02,4.892347e+01,4.133188e+01,1.076087e-01,2.059308e-01,4.708989e-02,4.039534e-02,1.272986e+00,1.224012e+00,9.179611e-01,0.000000e+00,5.358832e-03,1.066787e-02,-3.156392e-01,-1.197343e-01,-3.894560e-02,9.573465e-01,1.109637e+00,8.896834e-01
1.218750e+01,6.000000e-01,7.425684e-01,4.455410e-01,2.888877e+00,1.733326e+00,3.000000e+00,3.028922e+01,1.142093e+02,2.840184e+04,1.704110e+04,7.174107e+00,-9.341321e-01,6.239975e+00,1.302088e+01,6.018053e+01,9.906750e+01,4.348546e+02,3.273201e-01,4.152483e-01,7.996457e-02,3.600124e-04,6.781492e-03,7.655395e-02,1.636600e-01,2.022214e-01,1.148309e-01,9.819602e-02,4.286972e-01,3.138712e-01,2.053257e+01,2.706740e+01,2.332054e+01,1.588987e+02,1.342336e+02,2.853500e+01,7.035427e+01,7.146500e+01,2.964573e+01,5.379743e+01,2.547898e+01,5.998819e+01,7.970087e+01,6.018053e+01,7.987380e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.352523e+01,1.601045e+01,1.544884e+00,1.828752e+00,1.060475e+02,2.125598e+02,4.143378e+01,4.133188e+01,1.000001e-01,1.994815e-01,4.001200e-02,4.051694e-02,1.204896e+00,1.210682e+00,8.908812e-01,0.000000e+00,5.636150e-03,9.250022e-03,-2.750063e-01,-1.231049e-01,-3.435732e-02,9.298901e-01,1.093213e+00,8.657739e-01
1.218750e+01,6.375000e-01,7.398972e-01,4.716845e-01,2.891591e+00,1.843389e+00,3.000000e+00,3.340631e+01,1.151486e+02,2.840184e+04,1.810617e+04,7.533799e+00,-8.975977e-01,6.636201e+00,1.191428e+01,6.394180e+01,9.905983e+01,4.641535e+02,3.247137e-01,4.151834e-01,7.898704e-02,4.029515e-04,6.061592e-03,7.690529e-02,1.623569e-01,2.024114e-01,1.153579e-01,9.741412e-02,4.245855e-01,3.153117e-01,2.112947e+01,2.708544e+01,2.337258e+01,1.666994e+02,1.444212e+02,2.343893e+01,6.896168e+01,7.656107e+01,3.103832e+01,6.110851e+01,2.659306e+01,6.373555e+01,7.986553e+01,6.394180e+01,8.005263e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.369808e+01,1.581112e+01,1.577497e+00,1.820839e+00,1.171786e+02,2.149800e+02,4.133189e+01,4.133188e+01,1.104965e-01,2.019264e-01,4.007040e-02,4.068331e-02,1.168698e+00,1.209003e+00,8.883388e-01,0.000000e+00,7.754165e-03,8.907500e-03,-2.388555e-01,-1.208976e-01,-3.135691e-02,9.298425e-01,1.095859e+00,8.658893e-01
1.218750e+01,6.750000e-01,7.387302e-01,4.986429e-01,2.915247e+00,1.967792e+00,3.000000e+00,3.724249e+01,1.155061e+02,2.840184e+04,1.917124e+04,7.939453e+00,-8.554032e-01,7.084050e+00,1.077408e+01,6.770308e+01,9.905691e+01,4.912662e+02,3.225767e-01,4.161535e-01,7.854301e-02,4.736543e-04,5.396194e-03,7.687550e-02,1.612884e-01,2.040673e-01,1.153132e-01,9.677301e-02,4.235407e-01,3.151895e-01,2.181465e+01,2.728623e+01,2.361742e+01,1.741945e+02,1.540225e+02,1.789288e+01,6.745944e+01,8.210712e+01,3.254056e+01,6.906109e+01,2.787925e+01,6.748216e+01,8.024439e+01,6.770308e+01,8.044787e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.387979e+01,1.569759e+01,1.603386e+00,1.813378e+00,1.313068e+02,2.199912e+02,4.133188e+01,4.133188e+01,1.238190e-01,2.068263e-01,4.026148e-02,4.088973e-02,1.141366e+00,1.212535e+00,8.937779e-01,0.000000e+00,1.074944e-02,8.835723e-03,-2.056167e-01,-1.174827e-01,-2.891840e-02,9.357495e-01,1.105802e+00,8.736953e-01
1.218750e+01,7.125000e-01,7.394621e-01,5.268668e-01,2.955472e+00,2.105774e+00,3.000000e+00,4.207838e+01,1.153581e+02,2.840184e+04,2.023631e+04,8.389479e+00,-8.086932e-01,7.580786e+00,9.639373e+00,7.146436e+01,9.905812e+01,5.173784e+02,3.211757e-01,4.182865e-01,7.851795e-02,5.830559e-04,4.786318e-03,7.670050e-02,1.605878e-01,2.068830e-01,1.150507e-01,9.635270e-02,4.249901e-01,3.144720e-01,2.266278e+01,2.758446e+01,2.393155e+01,1.814246e+02,1.632842e+02,1.195562e+01,6.601059e+01,8.804438e+01,3.398941e+01,7.770801e+01,2.916399e+01,7.122795e+01,8.071830e+01,7.146436e+01,8.094013e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.406702e+01,1.562983e+01,1.622933e+00,1.803235e+00,1.492857e+02,2.264542e+02,4.133189e+01,4.133188e+01,1.407726e-01,2.131147e-01,4.049948e-02,4.112609e-02,1.125382e+00,1.219065e+00,9.021966e-01,0.000000e+00,1.520936e-02,8.899454e-03,-1.750071e-01,-1.135154e-01,-2.675748e-02,9.503747e-01,1.120759e+00,8.843386e-01
1.218750e+01,7.500000e-01,7.425744e-01,5.569308e-01,3.016549e+00,2.262412e+00,3.000000e+00,4.836312e+01,1.144881e+02,2.840184e+04,2.130138e+04,8.902941e+00,-7.582577e-01,8.144683e+00,8.516936e+00,7.522566e+01,9.906523e+01,5.422187e+02,3.206694e-01,4.219051e-01,7.898865e-02,7.564638e-04,4.225677e-03,7.636389e-02,1.603347e-01,2.111584e-01,1.145458e-01,9.620081e-02,4.294825e-01,3.130919e-01,2.383885e+01,2.795838e+01,2.424920e+01,1.879943e+02,1.720503e+02,6.116376e+00,6.475973e+01,9.388362e+01,3.524027e+01,8.663685e+01,3.031869e+01,7.497303e+01,8.126162e+01,7.522566e+01,8.150241e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.428994e+01,1.561419e+01,1.636214e+00,1.787843e+00,1.729254e+02,2.341972e+02,4.133188e+01,4.133188e+01,1.630643e-01,2.206170e-01,4.080410e-02,4.137851e-02,1.127190e+00,1.227914e+00,9.110022e-01,0.000000e+00,2.220870e-02,9.070365e-03,-1.469519e-01,-1.091181e-01,-2.476625e-02,9.802381e-01,1.141005e+00,8.953063e-01
1.218750e+01,7.875000e-01,7.488666e-01,5.897324e-01,3.111474e+00,2.450285e+00,3.000000e+00,5.686300e+01,1.121997e+02,2.840184e+04,2.236645e+04,9.520724e+00,-6.996962e-01,8.821027e+00,7.349191e+00,7.898699e+01,9.908391e+01,5.642665e+02,3.211817e-01,4.276848e-01,8.017760e-02,1.040209e-03,3.688282e-03,7.568477e-02,1.605909e-01,2.178031e-01,1.135272e-01,9.635452e-02,4.385590e-01,3.103076e-01,2.559274e+01,2.858263e+01,2.444198e+01,1.936496e+02,1.792763e+02,2.421246e+00,6.427132e+01,9.757875e+01,3.572868e+01,9.360637e+01,3.094269e+01,7.871823e+01,8.207799e+01,7.898699e+01,8.233275e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.456625e+01,1.573409e+01,1.634512e+00,1.765558e+00,2.053716e+02,2.461180e+02,4.133188e+01,4.133188e+01,1.936603e-01,2.319895e-01,4.120794e-02,4.162168e-02,1.156002e+00,1.243835e+00,9.154314e-01,0.000000e+00,3.335758e-02,9.654085e-03,-1.208669e-01,-1.030340e-01,-2.290555e-02,1.035135e+00,1.174159e+00,9.021799e-01
1.218750e+01,8.250000e-01,7.597661e-01,6.268070e-01,3.255861e+00,2.686086e+00,3.000000e+00,6.899693e+01,1.077423e+02,2.840184e+04,2.343152e+04,1.030821e+01,-6.383015e-01,9.669908e+00,6.192166e+00,8.274836e+01,9.912031e+01,5.816230e+02,3.231967e-01,4.365694e-01,8.239584e-02,1.542654e-03,3.193083e-03,7.446675e-02,1.615983e-01,2.279103e-01,1.117001e-01,9.695900e-02,4.544524e-01,3.053137e-01,2.869617e+01,2.922873e+01,2.422172e+01,1.965693e+02,1.841974e+02,4.369019e+00,6.511285e+01,9.563098e+01,3.488715e+01,9.509083e+01,3.046422e+01,8.246646e+01,8.295515e+01,8.274836e+01,8.320707e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.503324e+01,1.604298e+01,1.619891e+00,1.728694e+00,2.525990e+02,2.594069e+02,4.133188e+01,4.133188e+01,2.381945e-01,2.444362e-01,4.176893e-02,4.171329e-02,1.242780e+00,1.259534e+00,9.046769e-01,0.000000e+00,5.338512e-02,1.040218e-02,-9.725640e-02,-9.666221e-02,-2.099771e-02,1.145523e+00,1.216257e+00,8.940813e-01
1.218750e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.218750e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.937500e+01,3.000000e-01,9.270062e-01,2.781019e-01,3.392650e+00,1.017795e+00,3.000000e+00,2.761286e+01,1.461186e+02,2.840184e+04,8.520552e+03,4.730220e+00,-1.066158e+00,3.664062e+00,2.253929e+01,3.014636e+01,9.924953e+01,2.529783e+02,4.276262e-01,4.993800e-01,1.054276e-01,4.958009e-04,1.881856e-02,8.907110e-02,2.138131e-01,2.374855e-01,1.336067e-01,1.282878e-01,5.618147e-01,3.651915e-01,1.679702e+01,2.988191e+01,2.522905e+01,1.143616e+02,6.729150e+01,4.202384e+01,5.774924e+01,5.797616e+01,4.225076e+01,2.234107e+01,3.804344e+01,2.999113e+01,7.784475e+01,3.014636e+01,7.806605e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,9.396183e+00,1.596877e+01,1.373158e+00,2.333675e+00,1.320135e+02,1.958335e+02,9.143488e+01,4.133188e+01,1.256947e-01,1.844250e-01,8.799710e-02,4.088990e-02,1.948614e+00,1.373397e+00,1.037322e+00,0.000000e+00,3.571769e-03,1.692913e-02,-7.452368e-01,-1.598942e-01,-8.205234e-02,1.203377e+00,1.217075e+00,9.721987e-01
1.937500e+01,3.375000e-01,8.993465e-01,3.035294e-01,3.313114e+00,1.118176e+00,3.000000e+00,2.916646e+01,1.466054e+02,2.840184e+04,9.585621e+03,5.092257e+00,-1.066824e+00,4.025433e+00,2.094992e+01,3.391465e+01,9.924703e+01,2.821691e+02,4.115103e-01,4.878362e-01,1.008691e-01,4.912963e-04,1.608459e-02,8.831013e-02,2.057551e-01,2.319179e-01,1.324652e-01,1.234531e-01,5.372750e-01,3.620715e-01,1.735798e+01,2.987842e+01,2.519505e+01,1.238253e+02,7.732727e+01,4.071195e+01,5.858155e+01,5.928805e+01,4.141845e+01,2.541450e+01,3.711465e+01,3.373918e+01,7.872592e+01,3.391465e+01,7.895561e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,9.762809e+00,1.563333e+01,1.431490e+00,2.292266e+00,1.228651e+02,2.046280e+02,8.038272e+01,4.133188e+01,1.169841e-01,1.927743e-01,7.751395e-02,4.104505e-02,1.793660e+00,1.357848e+00,1.019335e+00,0.000000e+00,3.528643e-03,1.678600e-02,-6.574256e-01,-1.488566e-01,-7.176190e-02,1.136235e+00,1.212520e+00,9.643593e-01
1.937500e+01,3.750000e-01,8.771582e-01,3.289343e-01,3.260136e+00,1.222551e+00,3.000000e+00,3.090659e+01,1.465008e+02,2.840184e+04,1.065069e+04,5.458737e+00,-1.057553e+00,4.401184e+00,1.937358e+01,3.768295e+01,9.924756e+01,3.105044e+02,3.982755e-01,4.788827e-01,9.730201e-02,4.876186e-04,1.388777e-02,8.746036e-02,1.991378e-01,2.282095e-01,1.311905e-01,1.194827e-01,5.185708e-01,3.585875e-01,1.782461e+01,3.005345e+01,2.530732e+01,1.332254e+02,8.703321e+01,3.880647e+01,5.895558e+01,6.119353e+01,4.104442e+01,2.885360e+01,3.666291e+01,3.748677e+01,7.952229e+01,3.768295e+01,7.976299e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.008218e+01,1.543322e+01,1.477265e+00,2.261311e+00,1.152438e+02,2.133991e+02,7.097492e+01,4.133188e+01,1.097277e-01,2.011389e-01,6.859297e-02,4.122743e-02,1.660381e+00,1.352381e+00,1.010584e+00,0.000000e+00,3.494393e-03,1.666817e-02,-5.795960e-01,-1.399953e-01,-6.378126e-02,1.080785e+00,1.215880e+00,9.634713e-01
1.937500e+01,4.125000e-01,8.593217e-01,3.544702e-01,3.224035e+00,1.329914e+00,3.000000e+00,3.286875e+01,1.461765e+02,2.840184e+04,1.171576e+04,5.828050e+00,-1.040358e+00,4.787692e+00,1.785088e+01,4.145124e+01,9.924923e+01,3.385572e+02,3.873847e-01,4.719370e-01,9.443032e-02,4.838927e-04,1.208537e-02,8.669277e-02,1.936924e-01,2.256825e-01,1.300392e-01,1.162154e-01,5.038814e-01,3.554404e-01,1.820988e+01,3.032846e+01,2.550046e+01,1.427200e+02,9.658283e+01,3.634750e+01,5.912648e+01,6.365250e+01,4.087352e+01,3.272541e+01,3.642458e+01,4.123379e+01,8.022285e+01,4.145124e+01,8.047701e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.035260e+01,1.529799e+01,1.513528e+00,2.236533e+00,1.085847e+02,2.218914e+02,6.270936e+01,4.133188e+01,1.033873e-01,2.092795e-01,6.075454e-02,4.143380e-02,1.544029e+00,1.353241e+00,1.007335e+00,0.000000e+00,3.465075e-03,1.654343e-02,-5.105039e-01,-1.327577e-01,-5.731641e-02,1.033525e+00,1.223948e+00,9.665617e-01
1.937500e+01,4.500000e-01,8.450359e-01,3.802661e-01,3.209255e+00,1.444165e+00,3.000000e+00,3.509885e+01,1.449850e+02,2.840184e+04,1.278083e+04,6.209826e+00,-1.010833e+00,5.198992e+00,1.627796e+01,4.521955e+01,9.925535e+01,3.656952e+02,3.781773e-01,4.668586e-01,9.220302e-02,5.010439e-04,1.054619e-02,8.583838e-02,1.890886e-01,2.246478e-01,1.287576e-01,1.134532e-01,4.930985e-01,3.519374e-01,1.853324e+01,3.095780e+01,2.566224e+01,1.521222e+02,1.054459e+02,3.397982e+01,5.951502e+01,6.602018e+01,4.048498e+01,3.659155e+01,3.616916e+01,4.498015e+01,8.117907e+01,4.521955e+01,8.144740e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.059572e+01,1.528597e+01,1.536442e+00,2.216558e+00,1.050271e+02,2.344119e+02,5.662880e+01,4.133188e+01,1.000000e-01,2.212267e-01,5.501629e-02,4.168954e-02,1.441974e+00,1.365984e+00,1.004550e+00,0.000000e+00,3.497597e-03,1.722010e-02,-4.478357e-01,-1.243067e-01,-5.182859e-02,9.941385e-01,1.245175e+00,9.699411e-01
1.937500e+01,4.875000e-01,8.336516e-01,4.064051e-01,3.192690e+00,1.556437e+00,3.000000e+00,3.765401e+01,1.447533e+02,2.840184e+04,1.384590e+04,6.592288e+00,-9.891164e-01,5.603172e+00,1.500414e+01,4.898785e+01,9.925654e+01,3.937238e+02,3.709236e-01,4.627280e-01,9.035693e-02,4.864814e-04,9.309948e-03,8.530842e-02,1.854618e-01,2.234883e-01,1.279626e-01,1.112771e-01,4.838871e-01,3.497645e-01,1.897043e+01,3.093908e+01,2.598752e+01,1.611633e+02,1.155053e+02,3.034358e+01,5.921827e+01,6.965642e+01,4.078173e+01,4.174658e+01,3.619723e+01,4.872600e+01,8.132727e+01,4.898785e+01,8.161356e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.083475e+01,1.511761e+01,1.568594e+00,2.188642e+00,1.050272e+02,2.371299e+02,5.260533e+01,4.133188e+01,1.000001e-01,2.240064e-01,5.126891e-02,4.188480e-02,1.364268e+00,1.362598e+00,1.009308e+00,0.000000e+00,4.004896e-03,1.611065e-02,-3.946280e-01,-1.217156e-01,-4.725551e-02,9.696400e-01,1.244887e+00,9.781636e-01
1.937500e+01,5.250000e-01,8.245209e-01,4.328734e-01,3.181876e+00,1.670485e+00,3.000000e+00,4.061203e+01,1.443816e+02,2.840184e+04,1.491097e+04,6.975088e+00,-9.613419e-01,6.013746e+00,1.378251e+01,5.275615e+01,9.925845e+01,4.222244e+02,3.648968e-01,4.596240e-01,8.877595e-02,4.769422e-04,8.246426e-03,8.494909e-02,1.824484e-01,2.227313e-01,1.274236e-01,1.094690e-01,4.762296e-01,3.482913e-01,1.932737e+01,3.095282e+01,2.639533e+01,1.705884e+02,1.257111e+02,2.610886e+01,5.868926e+01,7.389114e+01,4.131074e+01,4.760123e+01,3.646216e+01,5.247088e+01,8.147713e+01,5.275615e+01,8.178487e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.102352e+01,1.495878e+01,1.591823e+00,2.160084e+00,1.050273e+02,2.400391e+02,4.858480e+01,4.133188e+01,1.000002e-01,2.270070e-01,4.752189e-02,4.210920e-02,1.292002e+00,1.360656e+00,1.018144e+00,0.000000e+00,4.554600e-03,1.516651e-02,-3.461361e-01,-1.191947e-01,-4.331578e-02,9.458654e-01,1.246016e+00,9.899951e-01
1.937500e+01,5.625000e-01,8.179531e-01,4.600986e-01,3.196253e+00,1.797892e+00,3.000000e+00,4.407970e+01,1.411385e+02,2.840184e+04,1.597604e+04,7.372720e+00,-9.003068e-01,6.472413e+00,1.221133e+01,5.652449e+01,9.927511e+01,4.501264e+02,3.595595e-01,4.583935e-01,8.750478e-02,5.467915e-04,7.202883e-03,8.452531e-02,1.797798e-01,2.237377e-01,1.267880e-01,1.078679e-01,4.713993e-01,3.465538e-01,1.944917e+01,3.241310e+01,2.612638e+01,1.809214e+02,1.328656e+02,2.399977e+01,6.006197e+01,7.600023e+01,3.993803e+01,5.155887e+01,3.566559e+01,5.621465e+01,8.289552e+01,5.652449e+01,8.321848e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.113636e+01,1.516425e+01,1.571992e+00,2.140562e+00,1.099304e+02,2.620535e+02,4.664829e+01,4.133188e+01,1.046686e-01,2.479631e-01,4.581894e-02,4.249323e-02,1.213888e+00,1.402587e+00,1.001765e+00,0.000000e+00,5.071555e-03,1.753776e-02,-2.969866e-01,-1.084394e-01,-3.916995e-02,9.169014e-01,1.299219e+00,9.801328e-01
1.937500e+01,6.000000e-01,8.141277e-01,4.884766e-01,3.212093e+00,1.927256e+00,3.000000e+00,4.819283e+01,1.402731e+02,2.840184e+04,1.704110e+04,7.799850e+00,-8.617291e-01,6.938121e+00,1.104802e+01,6.029280e+01,9.927955e+01,4.788499e+02,3.560250e-01,4.581027e-01,8.674866e-02,5.820285e-04,6.382728e-03,8.429909e-02,1.780125e-01,2.248465e-01,1.264486e-01,1.068075e-01,4.685014e-01,3.456263e-01,1.977961e+01,3.290753e+01,2.645079e+01,1.908946e+02,1.423122e+02,1.991712e+01,5.958763e+01,8.008288e+01,4.041237e+01,5.766878e+01,3.612626e+01,5.995751e+01,8.329677e+01,6.029280e+01,8.364213e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.125819e+01,1.510150e+01,1.579442e+00,2.118631e+00,1.145849e+02,2.698441e+02,4.424583e+01,4.133188e+01,1.091003e-01,2.556074e-01,4.367207e-02,4.278570e-02,1.158417e+00,1.417747e+00,1.010811e+00,0.000000e+00,6.074951e-03,1.799138e-02,-2.571466e-01,-1.047412e-01,-3.706085e-02,9.012707e-01,1.319081e+00,9.917412e-01
1.937500e+01,6.375000e-01,8.123275e-01,5.178588e-01,3.236209e+00,2.063083e+00,3.000000e+00,5.315470e+01,1.391782e+02,2.840184e+04,1.810617e+04,8.245591e+00,-8.184923e-01,7.427099e+00,9.926423e+00,6.406112e+01,9.928518e+01,5.081271e+02,3.534662e-01,4.588613e-01,8.626076e-02,6.299840e-04,5.651086e-03,8.419125e-02,1.767331e-01,2.265346e-01,1.262869e-01,1.060398e-01,4.671434e-01,3.451841e-01,2.007725e+01,3.353532e+01,2.680230e+01,2.014220e+02,1.517025e+02,1.543010e+01,5.913897e+01,8.456990e+01,4.086103e+01,6.435938e+01,3.660053e+01,6.369881e+01,8.374138e+01,6.406112e+01,8.411192e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.133664e+01,1.505215e+01,1.578032e+00,2.095222e+00,1.200576e+02,2.789707e+02,4.177897e+01,4.133188e+01,1.143110e-01,2.645614e-01,4.147674e-02,4.311848e-02,1.107567e+00,1.437905e+00,1.021329e+00,0.000000e+00,7.302557e-03,1.874669e-02,-2.206526e-01,-1.007717e-01,-3.521725e-02,8.869147e-01,1.344436e+00,1.004858e+00
1.937500e+01,6.750000e-01,8.126604e-01,5.485458e-01,3.279332e+00,2.213549e+00,3.000000e+00,5.925864e+01,1.373744e+02,2.840184e+04,1.917124e+04,8.741221e+00,-7.724445e-01,7.968776e+00,8.836803e+00,6.782945e+01,9.929444e+01,5.360697e+02,3.517518e-01,4.609086e-01,8.628217e-02,7.140206e-04,4.993167e-03,8.388654e-02,1.758759e-01,2.295532e-01,1.258298e-01,1.055255e-01,4.687255e-01,3.439348e-01,2.063407e+01,3.425088e+01,2.709956e+01,2.109913e+02,1.607320e+02,1.122891e+01,5.895583e+01,8.877109e+01,4.104417e+01,7.112177e+01,3.686317e+01,6.743913e+01,8.421844e+01,6.782945e+01,8.461332e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.145910e+01,1.504225e+01,1.574404e+00,2.066705e+00,1.333665e+02,2.892479e+02,4.133194e+01,4.133188e+01,1.269830e-01,2.746069e-01,4.132018e-02,4.345770e-02,1.076588e+00,1.461145e+00,1.029953e+00,0.000000e+00,9.826275e-03,1.969780e-02,-1.879176e-01,-9.652847e-02,-3.343230e-02,8.886706e-01,1.374443e+00,1.016218e+00
